"cat01_code","(J315-02-2-001)新潟県地域","cat02_code","(J301-02-1-001)農林業経営体数","unit","value"
"1371","新潟県_上越市_矢代村２－２","1002","農林業経営体_個人経営","経営体","36"
"1371","新潟県_上越市_矢代村２－２","1003","農林業経営体_団体経営","経営体","3"
"1371","新潟県_上越市_矢代村２－２","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1371","新潟県_上越市_矢代村２－２","1005","農業経営体_計","経営体","38"
"1371","新潟県_上越市_矢代村２－２","1006","農業経営体_個人経営","経営体","36"
"1371","新潟県_上越市_矢代村２－２","1007","農業経営体_団体経営","経営体","2"
"1371","新潟県_上越市_矢代村２－２","1008","農業経営体_団体経営_法人経営","経営体","1"
"1371","新潟県_上越市_矢代村２－２","1009","林業経営体_計","経営体","1"
"1371","新潟県_上越市_矢代村２－２","1010","林業経営体_個人経営","経営体","-"
"1371","新潟県_上越市_矢代村２－２","1011","林業経営体_団体経営","経営体","1"
"1371","新潟県_上越市_矢代村２－２","1012","林業経営体_団体経営_法人経営","経営体","-"
"1372","新潟県_上越市_板倉村","1001","農林業経営体_計","経営体","233"
"1372","新潟県_上越市_板倉村","1002","農林業経営体_個人経営","経営体","213"
"1372","新潟県_上越市_板倉村","1003","農林業経営体_団体経営","経営体","20"
"1372","新潟県_上越市_板倉村","1004","農林業経営体_団体経営_法人経営","経営体","10"
"1372","新潟県_上越市_板倉村","1005","農業経営体_計","経営体","233"
"1372","新潟県_上越市_板倉村","1006","農業経営体_個人経営","経営体","213"
"1372","新潟県_上越市_板倉村","1007","農業経営体_団体経営","経営体","20"
"1372","新潟県_上越市_板倉村","1008","農業経営体_団体経営_法人経営","経営体","10"
"1372","新潟県_上越市_板倉村","1009","林業経営体_計","経営体","-"
"1372","新潟県_上越市_板倉村","1010","林業経営体_個人経営","経営体","-"
"1372","新潟県_上越市_板倉村","1011","林業経営体_団体経営","経営体","-"
"1372","新潟県_上越市_板倉村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1373","新潟県_上越市_寺野村","1001","農林業経営体_計","経営体","29"
"1373","新潟県_上越市_寺野村","1002","農林業経営体_個人経営","経営体","28"
"1373","新潟県_上越市_寺野村","1003","農林業経営体_団体経営","経営体","1"
"1373","新潟県_上越市_寺野村","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1373","新潟県_上越市_寺野村","1005","農業経営体_計","経営体","29"
"1373","新潟県_上越市_寺野村","1006","農業経営体_個人経営","経営体","28"
"1373","新潟県_上越市_寺野村","1007","農業経営体_団体経営","経営体","1"
"1373","新潟県_上越市_寺野村","1008","農業経営体_団体経営_法人経営","経営体","-"
"1373","新潟県_上越市_寺野村","1009","林業経営体_計","経営体","-"
"1373","新潟県_上越市_寺野村","1010","林業経営体_個人経営","経営体","-"
"1373","新潟県_上越市_寺野村","1011","林業経営体_団体経営","経営体","-"
"1373","新潟県_上越市_寺野村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1374","新潟県_上越市_菅原村","1001","農林業経営体_計","経営体","75"
"1374","新潟県_上越市_菅原村","1002","農林業経営体_個人経営","経営体","73"
"1374","新潟県_上越市_菅原村","1003","農林業経営体_団体経営","経営体","2"
"1374","新潟県_上越市_菅原村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1374","新潟県_上越市_菅原村","1005","農業経営体_計","経営体","75"
"1374","新潟県_上越市_菅原村","1006","農業経営体_個人経営","経営体","73"
"1374","新潟県_上越市_菅原村","1007","農業経営体_団体経営","経営体","2"
"1374","新潟県_上越市_菅原村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1374","新潟県_上越市_菅原村","1009","林業経営体_計","経営体","-"
"1374","新潟県_上越市_菅原村","1010","林業経営体_個人経営","経営体","-"
"1374","新潟県_上越市_菅原村","1011","林業経営体_団体経営","経営体","-"
"1374","新潟県_上越市_菅原村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1375","新潟県_上越市_櫛池村","1001","農林業経営体_計","経営体","51"
"1375","新潟県_上越市_櫛池村","1002","農林業経営体_個人経営","経営体","47"
"1375","新潟県_上越市_櫛池村","1003","農林業経営体_団体経営","経営体","4"
"1375","新潟県_上越市_櫛池村","1004","農林業経営体_団体経営_法人経営","経営体","4"
"1375","新潟県_上越市_櫛池村","1005","農業経営体_計","経営体","51"
"1375","新潟県_上越市_櫛池村","1006","農業経営体_個人経営","経営体","47"
"1375","新潟県_上越市_櫛池村","1007","農業経営体_団体経営","経営体","4"
"1375","新潟県_上越市_櫛池村","1008","農業経営体_団体経営_法人経営","経営体","4"
"1375","新潟県_上越市_櫛池村","1009","林業経営体_計","経営体","-"
"1375","新潟県_上越市_櫛池村","1010","林業経営体_個人経営","経営体","-"
"1375","新潟県_上越市_櫛池村","1011","林業経営体_団体経営","経営体","-"
"1375","新潟県_上越市_櫛池村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1376","新潟県_上越市_里五十公野村","1001","農林業経営体_計","経営体","56"
"1376","新潟県_上越市_里五十公野村","1002","農林業経営体_個人経営","経営体","49"
"1376","新潟県_上越市_里五十公野村","1003","農林業経営体_団体経営","経営体","7"
"1376","新潟県_上越市_里五十公野村","1004","農林業経営体_団体経営_法人経営","経営体","6"
"1376","新潟県_上越市_里五十公野村","1005","農業経営体_計","経営体","54"
"1376","新潟県_上越市_里五十公野村","1006","農業経営体_個人経営","経営体","47"
"1376","新潟県_上越市_里五十公野村","1007","農業経営体_団体経営","経営体","7"
"1376","新潟県_上越市_里五十公野村","1008","農業経営体_団体経営_法人経営","経営体","6"
"1376","新潟県_上越市_里五十公野村","1009","林業経営体_計","経営体","2"
"1376","新潟県_上越市_里五十公野村","1010","林業経営体_個人経営","経営体","2"
"1376","新潟県_上越市_里五十公野村","1011","林業経営体_団体経営","経営体","-"
"1376","新潟県_上越市_里五十公野村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1377","新潟県_上越市_上杉村","1001","農林業経営体_計","経営体","61"
"1377","新潟県_上越市_上杉村","1002","農林業経営体_個人経営","経営体","56"
"1377","新潟県_上越市_上杉村","1003","農林業経営体_団体経営","経営体","5"
"1377","新潟県_上越市_上杉村","1004","農林業経営体_団体経営_法人経営","経営体","5"
"1377","新潟県_上越市_上杉村","1005","農業経営体_計","経営体","61"
"1377","新潟県_上越市_上杉村","1006","農業経営体_個人経営","経営体","56"
"1377","新潟県_上越市_上杉村","1007","農業経営体_団体経営","経営体","5"
"1377","新潟県_上越市_上杉村","1008","農業経営体_団体経営_法人経営","経営体","5"
"1377","新潟県_上越市_上杉村","1009","林業経営体_計","経営体","-"
"1377","新潟県_上越市_上杉村","1010","林業経営体_個人経営","経営体","-"
"1377","新潟県_上越市_上杉村","1011","林業経営体_団体経営","経営体","-"
"1377","新潟県_上越市_上杉村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1378","新潟県_上越市_美守村","1001","農林業経営体_計","経営体","76"
"1378","新潟県_上越市_美守村","1002","農林業経営体_個人経営","経営体","71"
"1378","新潟県_上越市_美守村","1003","農林業経営体_団体経営","経営体","5"
"1378","新潟県_上越市_美守村","1004","農林業経営体_団体経営_法人経営","経営体","5"
"1378","新潟県_上越市_美守村","1005","農業経営体_計","経営体","76"
"1378","新潟県_上越市_美守村","1006","農業経営体_個人経営","経営体","71"
"1378","新潟県_上越市_美守村","1007","農業経営体_団体経営","経営体","5"
"1378","新潟県_上越市_美守村","1008","農業経営体_団体経営_法人経営","経営体","5"
"1378","新潟県_上越市_美守村","1009","林業経営体_計","経営体","-"
"1378","新潟県_上越市_美守村","1010","林業経営体_個人経営","経営体","-"
"1378","新潟県_上越市_美守村","1011","林業経営体_団体経営","経営体","-"
"1378","新潟県_上越市_美守村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1379","新潟県_上越市_名立町","1001","農林業経営体_計","経営体","12"
"1379","新潟県_上越市_名立町","1002","農林業経営体_個人経営","経営体","11"
"1379","新潟県_上越市_名立町","1003","農林業経営体_団体経営","経営体","1"
"1379","新潟県_上越市_名立町","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1379","新潟県_上越市_名立町","1005","農業経営体_計","経営体","11"
"1379","新潟県_上越市_名立町","1006","農業経営体_個人経営","経営体","11"
"1379","新潟県_上越市_名立町","1007","農業経営体_団体経営","経営体","-"
"1379","新潟県_上越市_名立町","1008","農業経営体_団体経営_法人経営","経営体","-"
"1379","新潟県_上越市_名立町","1009","林業経営体_計","経営体","1"
"1379","新潟県_上越市_名立町","1010","林業経営体_個人経営","経営体","-"
"1379","新潟県_上越市_名立町","1011","林業経営体_団体経営","経営体","1"
"1379","新潟県_上越市_名立町","1012","林業経営体_団体経営_法人経営","経営体","1"
"1380","新潟県_上越市_名立村","1001","農林業経営体_計","経営体","97"
"1380","新潟県_上越市_名立村","1002","農林業経営体_個人経営","経営体","94"
"1380","新潟県_上越市_名立村","1003","農林業経営体_団体経営","経営体","3"
"1380","新潟県_上越市_名立村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1380","新潟県_上越市_名立村","1005","農業経営体_計","経営体","96"
"1380","新潟県_上越市_名立村","1006","農業経営体_個人経営","経営体","94"
"1380","新潟県_上越市_名立村","1007","農業経営体_団体経営","経営体","2"
"1380","新潟県_上越市_名立村","1008","農業経営体_団体経営_法人経営","経営体","1"
"1380","新潟県_上越市_名立村","1009","林業経営体_計","経営体","2"
"1380","新潟県_上越市_名立村","1010","林業経営体_個人経営","経営体","1"
"1380","新潟県_上越市_名立村","1011","林業経営体_団体経営","経営体","1"
"1380","新潟県_上越市_名立村","1012","林業経営体_団体経営_法人経営","経営体","1"
"1381","新潟県_阿賀野市","1001","農林業経営体_計","経営体","1740"
"1381","新潟県_阿賀野市","1002","農林業経営体_個人経営","経営体","1702"
"1381","新潟県_阿賀野市","1003","農林業経営体_団体経営","経営体","38"
"1381","新潟県_阿賀野市","1004","農林業経営体_団体経営_法人経営","経営体","33"
"1381","新潟県_阿賀野市","1005","農業経営体_計","経営体","1731"
"1381","新潟県_阿賀野市","1006","農業経営体_個人経営","経営体","1697"
"1381","新潟県_阿賀野市","1007","農業経営体_団体経営","経営体","34"
"1381","新潟県_阿賀野市","1008","農業経営体_団体経営_法人経営","経営体","32"
"1381","新潟県_阿賀野市","1009","林業経営体_計","経営体","12"
"1381","新潟県_阿賀野市","1010","林業経営体_個人経営","経営体","8"
"1381","新潟県_阿賀野市","1011","林業経営体_団体経営","経営体","4"
"1381","新潟県_阿賀野市","1012","林業経営体_団体経営_法人経営","経営体","1"
"1382","新潟県_阿賀野市_水原町","1001","農林業経営体_計","経営体","107"
"1382","新潟県_阿賀野市_水原町","1002","農林業経営体_個人経営","経営体","102"
"1382","新潟県_阿賀野市_水原町","1003","農林業経営体_団体経営","経営体","5"
"1382","新潟県_阿賀野市_水原町","1004","農林業経営体_団体経営_法人経営","経営体","3"
"1382","新潟県_阿賀野市_水原町","1005","農業経営体_計","経営体","105"
"1382","新潟県_阿賀野市_水原町","1006","農業経営体_個人経営","経営体","102"
"1382","新潟県_阿賀野市_水原町","1007","農業経営体_団体経営","経営体","3"
"1382","新潟県_阿賀野市_水原町","1008","農業経営体_団体経営_法人経営","経営体","3"
"1382","新潟県_阿賀野市_水原町","1009","林業経営体_計","経営体","2"
"1382","新潟県_阿賀野市_水原町","1010","林業経営体_個人経営","経営体","-"
"1382","新潟県_阿賀野市_水原町","1011","林業経営体_団体経営","経営体","2"
"1382","新潟県_阿賀野市_水原町","1012","林業経営体_団体経営_法人経営","経営体","-"
"1383","新潟県_阿賀野市_分田村２－１","1001","農林業経営体_計","経営体","129"
"1383","新潟県_阿賀野市_分田村２－１","1002","農林業経営体_個人経営","経営体","126"
"1383","新潟県_阿賀野市_分田村２－１","1003","農林業経営体_団体経営","経営体","3"
"1383","新潟県_阿賀野市_分田村２－１","1004","農林業経営体_団体経営_法人経営","経営体","3"
"1383","新潟県_阿賀野市_分田村２－１","1005","農業経営体_計","経営体","129"
"1383","新潟県_阿賀野市_分田村２－１","1006","農業経営体_個人経営","経営体","126"
"1383","新潟県_阿賀野市_分田村２－１","1007","農業経営体_団体経営","経営体","3"
"1383","新潟県_阿賀野市_分田村２－１","1008","農業経営体_団体経営_法人経営","経営体","3"
"1383","新潟県_阿賀野市_分田村２－１","1009","林業経営体_計","経営体","-"
"1383","新潟県_阿賀野市_分田村２－１","1010","林業経営体_個人経営","経営体","-"
"1383","新潟県_阿賀野市_分田村２－１","1011","林業経営体_団体経営","経営体","-"
"1383","新潟県_阿賀野市_分田村２－１","1012","林業経営体_団体経営_法人経営","経営体","-"
"1384","新潟県_阿賀野市_堀越村","1001","農林業経営体_計","経営体","179"
"1384","新潟県_阿賀野市_堀越村","1002","農林業経営体_個人経営","経営体","171"
"1384","新潟県_阿賀野市_堀越村","1003","農林業経営体_団体経営","経営体","8"
"1384","新潟県_阿賀野市_堀越村","1004","農林業経営体_団体経営_法人経営","経営体","7"
"1384","新潟県_阿賀野市_堀越村","1005","農業経営体_計","経営体","176"
"1384","新潟県_阿賀野市_堀越村","1006","農業経営体_個人経営","経営体","170"
"1384","新潟県_阿賀野市_堀越村","1007","農業経営体_団体経営","経営体","6"
"1384","新潟県_阿賀野市_堀越村","1008","農業経営体_団体経営_法人経営","経営体","6"
"1384","新潟県_阿賀野市_堀越村","1009","林業経営体_計","経営体","3"
"1384","新潟県_阿賀野市_堀越村","1010","林業経営体_個人経営","経営体","1"
"1384","新潟県_阿賀野市_堀越村","1011","林業経営体_団体経営","経営体","2"
"1384","新潟県_阿賀野市_堀越村","1012","林業経営体_団体経営_法人経営","経営体","1"
"1385","新潟県_阿賀野市_神山村３－２","1001","農林業経営体_計","経営体","15"
"1385","新潟県_阿賀野市_神山村３－２","1002","農林業経営体_個人経営","経営体","15"
"1385","新潟県_阿賀野市_神山村３－２","1003","農林業経営体_団体経営","経営体","-"
"1385","新潟県_阿賀野市_神山村３－２","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1385","新潟県_阿賀野市_神山村３－２","1005","農業経営体_計","経営体","15"
"1385","新潟県_阿賀野市_神山村３－２","1006","農業経営体_個人経営","経営体","15"
"1385","新潟県_阿賀野市_神山村３－２","1007","農業経営体_団体経営","経営体","-"
"1385","新潟県_阿賀野市_神山村３－２","1008","農業経営体_団体経営_法人経営","経営体","-"
"1385","新潟県_阿賀野市_神山村３－２","1009","林業経営体_計","経営体","-"
"1385","新潟県_阿賀野市_神山村３－２","1010","林業経営体_個人経営","経営体","-"
"1385","新潟県_阿賀野市_神山村３－２","1011","林業経営体_団体経営","経営体","-"
"1385","新潟県_阿賀野市_神山村３－２","1012","林業経営体_団体経営_法人経営","経営体","-"
"1386","新潟県_阿賀野市_安田村２－１","1001","農林業経営体_計","経営体","249"
"1386","新潟県_阿賀野市_安田村２－１","1002","農林業経営体_個人経営","経営体","241"
"1386","新潟県_阿賀野市_安田村２－１","1003","農林業経営体_団体経営","経営体","8"
"1386","新潟県_阿賀野市_安田村２－１","1004","農林業経営体_団体経営_法人経営","経営体","8"
"1386","新潟県_阿賀野市_安田村２－１","1005","農業経営体_計","経営体","248"
"1386","新潟県_阿賀野市_安田村２－１","1006","農業経営体_個人経営","経営体","240"
"1386","新潟県_阿賀野市_安田村２－１","1007","農業経営体_団体経営","経営体","8"
"1386","新潟県_阿賀野市_安田村２－１","1008","農業経営体_団体経営_法人経営","経営体","8"
"1386","新潟県_阿賀野市_安田村２－１","1009","林業経営体_計","経営体","1"
"1386","新潟県_阿賀野市_安田村２－１","1010","林業経営体_個人経営","経営体","1"
"1386","新潟県_阿賀野市_安田村２－１","1011","林業経営体_団体経営","経営体","-"
"1386","新潟県_阿賀野市_安田村２－１","1012","林業経営体_団体経営_法人経営","経営体","-"
"1387","新潟県_阿賀野市_下条村３－２","1001","農林業経営体_計","経営体","2"
"1387","新潟県_阿賀野市_下条村３－２","1002","農林業経営体_個人経営","経営体","2"
"1387","新潟県_阿賀野市_下条村３－２","1003","農林業経営体_団体経営","経営体","-"
"1387","新潟県_阿賀野市_下条村３－２","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1387","新潟県_阿賀野市_下条村３－２","1005","農業経営体_計","経営体","2"
"1387","新潟県_阿賀野市_下条村３－２","1006","農業経営体_個人経営","経営体","2"
"1387","新潟県_阿賀野市_下条村３－２","1007","農業経営体_団体経営","経営体","-"
"1387","新潟県_阿賀野市_下条村３－２","1008","農業経営体_団体経営_法人経営","経営体","-"
"1387","新潟県_阿賀野市_下条村３－２","1009","林業経営体_計","経営体","-"
"1387","新潟県_阿賀野市_下条村３－２","1010","林業経営体_個人経営","経営体","-"
"1387","新潟県_阿賀野市_下条村３－２","1011","林業経営体_団体経営","経営体","-"
"1387","新潟県_阿賀野市_下条村３－２","1012","林業経営体_団体経営_法人経営","経営体","-"
"1388","新潟県_阿賀野市_分田村２－２","1001","農林業経営体_計","経営体","35"
"1388","新潟県_阿賀野市_分田村２－２","1002","農林業経営体_個人経営","経営体","35"
"1388","新潟県_阿賀野市_分田村２－２","1003","農林業経営体_団体経営","経営体","-"
"1388","新潟県_阿賀野市_分田村２－２","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1388","新潟県_阿賀野市_分田村２－２","1005","農業経営体_計","経営体","35"
"1388","新潟県_阿賀野市_分田村２－２","1006","農業経営体_個人経営","経営体","35"
"1388","新潟県_阿賀野市_分田村２－２","1007","農業経営体_団体経営","経営体","-"
"1388","新潟県_阿賀野市_分田村２－２","1008","農業経営体_団体経営_法人経営","経営体","-"
"1388","新潟県_阿賀野市_分田村２－２","1009","林業経営体_計","経営体","-"
"1388","新潟県_阿賀野市_分田村２－２","1010","林業経営体_個人経営","経営体","-"
"1388","新潟県_阿賀野市_分田村２－２","1011","林業経営体_団体経営","経営体","-"
"1388","新潟県_阿賀野市_分田村２－２","1012","林業経営体_団体経営_法人経営","経営体","-"
"1389","新潟県_阿賀野市_笹岡村","1001","農林業経営体_計","経営体","282"
"1389","新潟県_阿賀野市_笹岡村","1002","農林業経営体_個人経営","経営体","272"
"1389","新潟県_阿賀野市_笹岡村","1003","農林業経営体_団体経営","経営体","10"
"1389","新潟県_阿賀野市_笹岡村","1004","農林業経営体_団体経営_法人経営","経営体","8"
"1389","新潟県_阿賀野市_笹岡村","1005","農業経営体_計","経営体","280"
"1389","新潟県_阿賀野市_笹岡村","1006","農業経営体_個人経営","経営体","270"
"1389","新潟県_阿賀野市_笹岡村","1007","農業経営体_団体経営","経営体","10"
"1389","新潟県_阿賀野市_笹岡村","1008","農業経営体_団体経営_法人経営","経営体","8"
"1389","新潟県_阿賀野市_笹岡村","1009","林業経営体_計","経営体","4"
"1389","新潟県_阿賀野市_笹岡村","1010","林業経営体_個人経営","経営体","4"
"1389","新潟県_阿賀野市_笹岡村","1011","林業経営体_団体経営","経営体","-"
"1389","新潟県_阿賀野市_笹岡村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1390","新潟県_阿賀野市_神山村３－１","1001","農林業経営体_計","経営体","219"
"1390","新潟県_阿賀野市_神山村３－１","1002","農林業経営体_個人経営","経営体","217"
"1390","新潟県_阿賀野市_神山村３－１","1003","農林業経営体_団体経営","経営体","2"
"1390","新潟県_阿賀野市_神山村３－１","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1390","新潟県_阿賀野市_神山村３－１","1005","農業経営体_計","経営体","218"
"1390","新潟県_阿賀野市_神山村３－１","1006","農業経営体_個人経営","経営体","216"
"1390","新潟県_阿賀野市_神山村３－１","1007","農業経営体_団体経営","経営体","2"
"1390","新潟県_阿賀野市_神山村３－１","1008","農業経営体_団体経営_法人経営","経営体","2"
"1390","新潟県_阿賀野市_神山村３－１","1009","林業経営体_計","経営体","2"
"1390","新潟県_阿賀野市_神山村３－１","1010","林業経営体_個人経営","経営体","2"
"1390","新潟県_阿賀野市_神山村３－１","1011","林業経営体_団体経営","経営体","-"
"1390","新潟県_阿賀野市_神山村３－１","1012","林業経営体_団体経営_法人経営","経営体","-"
"1391","新潟県_阿賀野市_京ヶ瀬村","1001","農林業経営体_計","経営体","523"
"1391","新潟県_阿賀野市_京ヶ瀬村","1002","農林業経営体_個人経営","経営体","521"
"1391","新潟県_阿賀野市_京ヶ瀬村","1003","農林業経営体_団体経営","経営体","2"
"1391","新潟県_阿賀野市_京ヶ瀬村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1391","新潟県_阿賀野市_京ヶ瀬村","1005","農業経営体_計","経営体","523"
"1391","新潟県_阿賀野市_京ヶ瀬村","1006","農業経営体_個人経営","経営体","521"
"1391","新潟県_阿賀野市_京ヶ瀬村","1007","農業経営体_団体経営","経営体","2"
"1391","新潟県_阿賀野市_京ヶ瀬村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1391","新潟県_阿賀野市_京ヶ瀬村","1009","林業経営体_計","経営体","-"
"1391","新潟県_阿賀野市_京ヶ瀬村","1010","林業経営体_個人経営","経営体","-"
"1391","新潟県_阿賀野市_京ヶ瀬村","1011","林業経営体_団体経営","経営体","-"
"1391","新潟県_阿賀野市_京ヶ瀬村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1392","新潟県_佐渡市","1001","農林業経営体_計","経営体","3425"
"1392","新潟県_佐渡市","1002","農林業経営体_個人経営","経営体","3338"
"1392","新潟県_佐渡市","1003","農林業経営体_団体経営","経営体","87"
"1392","新潟県_佐渡市","1004","農林業経営体_団体経営_法人経営","経営体","60"
"1392","新潟県_佐渡市","1005","農業経営体_計","経営体","3404"
"1392","新潟県_佐渡市","1006","農業経営体_個人経営","経営体","3333"
"1392","新潟県_佐渡市","1007","農業経営体_団体経営","経営体","71"
"1392","新潟県_佐渡市","1008","農業経営体_団体経営_法人経営","経営体","51"
"1392","新潟県_佐渡市","1009","林業経営体_計","経営体","54"
"1392","新潟県_佐渡市","1010","林業経営体_個人経営","経営体","38"
"1392","新潟県_佐渡市","1011","林業経営体_団体経営","経営体","16"
"1392","新潟県_佐渡市","1012","林業経営体_団体経営_法人経営","経営体","9"
"1393","新潟県_佐渡市_両津町","1001","農林業経営体_計","経営体","3"
"1393","新潟県_佐渡市_両津町","1002","農林業経営体_個人経営","経営体","3"
"1393","新潟県_佐渡市_両津町","1003","農林業経営体_団体経営","経営体","-"
"1393","新潟県_佐渡市_両津町","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1393","新潟県_佐渡市_両津町","1005","農業経営体_計","経営体","3"
"1393","新潟県_佐渡市_両津町","1006","農業経営体_個人経営","経営体","3"
"1393","新潟県_佐渡市_両津町","1007","農業経営体_団体経営","経営体","-"
"1393","新潟県_佐渡市_両津町","1008","農業経営体_団体経営_法人経営","経営体","-"
"1393","新潟県_佐渡市_両津町","1009","林業経営体_計","経営体","-"
"1393","新潟県_佐渡市_両津町","1010","林業経営体_個人経営","経営体","-"
"1393","新潟県_佐渡市_両津町","1011","林業経営体_団体経営","経営体","-"
"1393","新潟県_佐渡市_両津町","1012","林業経営体_団体経営_法人経営","経営体","-"
"1394","新潟県_佐渡市_加茂村","1001","農林業経営体_計","経営体","166"
"1394","新潟県_佐渡市_加茂村","1002","農林業経営体_個人経営","経営体","165"
"1394","新潟県_佐渡市_加茂村","1003","農林業経営体_団体経営","経営体","1"
"1394","新潟県_佐渡市_加茂村","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1394","新潟県_佐渡市_加茂村","1005","農業経営体_計","経営体","166"
"1394","新潟県_佐渡市_加茂村","1006","農業経営体_個人経営","経営体","165"
"1394","新潟県_佐渡市_加茂村","1007","農業経営体_団体経営","経営体","1"
"1394","新潟県_佐渡市_加茂村","1008","農業経営体_団体経営_法人経営","経営体","1"
"1394","新潟県_佐渡市_加茂村","1009","林業経営体_計","経営体","-"
"1394","新潟県_佐渡市_加茂村","1010","林業経営体_個人経営","経営体","-"
"1394","新潟県_佐渡市_加茂村","1011","林業経営体_団体経営","経営体","-"
"1394","新潟県_佐渡市_加茂村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1395","新潟県_佐渡市_河崎村","1001","農林業経営体_計","経営体","195"
"1395","新潟県_佐渡市_河崎村","1002","農林業経営体_個人経営","経営体","188"
"1395","新潟県_佐渡市_河崎村","1003","農林業経営体_団体経営","経営体","7"
"1395","新潟県_佐渡市_河崎村","1004","農林業経営体_団体経営_法人経営","経営体","4"
"1395","新潟県_佐渡市_河崎村","1005","農業経営体_計","経営体","191"
"1395","新潟県_佐渡市_河崎村","1006","農業経営体_個人経営","経営体","188"
"1395","新潟県_佐渡市_河崎村","1007","農業経営体_団体経営","経営体","3"
"1395","新潟県_佐渡市_河崎村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1395","新潟県_佐渡市_河崎村","1009","林業経営体_計","経営体","4"
"1395","新潟県_佐渡市_河崎村","1010","林業経営体_個人経営","経営体","-"
"1395","新潟県_佐渡市_河崎村","1011","林業経営体_団体経営","経営体","4"
"1395","新潟県_佐渡市_河崎村","1012","林業経営体_団体経営_法人経営","経営体","2"
"1396","新潟県_佐渡市_水津村","1001","農林業経営体_計","経営体","36"
"1396","新潟県_佐渡市_水津村","1002","農林業経営体_個人経営","経営体","34"
"1396","新潟県_佐渡市_水津村","1003","農林業経営体_団体経営","経営体","2"
"1396","新潟県_佐渡市_水津村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1396","新潟県_佐渡市_水津村","1005","農業経営体_計","経営体","36"
"1396","新潟県_佐渡市_水津村","1006","農業経営体_個人経営","経営体","34"
"1396","新潟県_佐渡市_水津村","1007","農業経営体_団体経営","経営体","2"
"1396","新潟県_佐渡市_水津村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1396","新潟県_佐渡市_水津村","1009","林業経営体_計","経営体","-"
"1396","新潟県_佐渡市_水津村","1010","林業経営体_個人経営","経営体","-"
"1396","新潟県_佐渡市_水津村","1011","林業経営体_団体経営","経営体","-"
"1396","新潟県_佐渡市_水津村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1397","新潟県_佐渡市_岩首村","1001","農林業経営体_計","経営体","23"
"1397","新潟県_佐渡市_岩首村","1002","農林業経営体_個人経営","経営体","20"
"1397","新潟県_佐渡市_岩首村","1003","農林業経営体_団体経営","経営体","3"
"1397","新潟県_佐渡市_岩首村","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1397","新潟県_佐渡市_岩首村","1005","農業経営体_計","経営体","23"
"1397","新潟県_佐渡市_岩首村","1006","農業経営体_個人経営","経営体","20"
"1397","新潟県_佐渡市_岩首村","1007","農業経営体_団体経営","経営体","3"
"1397","新潟県_佐渡市_岩首村","1008","農業経営体_団体経営_法人経営","経営体","1"
"1397","新潟県_佐渡市_岩首村","1009","林業経営体_計","経営体","1"
"1397","新潟県_佐渡市_岩首村","1010","林業経営体_個人経営","経営体","1"
"1397","新潟県_佐渡市_岩首村","1011","林業経営体_団体経営","経営体","-"
"1397","新潟県_佐渡市_岩首村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1398","新潟県_佐渡市_内海府村","1001","農林業経営体_計","経営体","27"
"1398","新潟県_佐渡市_内海府村","1002","農林業経営体_個人経営","経営体","27"
"1398","新潟県_佐渡市_内海府村","1003","農林業経営体_団体経営","経営体","-"
"1398","新潟県_佐渡市_内海府村","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1398","新潟県_佐渡市_内海府村","1005","農業経営体_計","経営体","27"
"1398","新潟県_佐渡市_内海府村","1006","農業経営体_個人経営","経営体","27"
"1398","新潟県_佐渡市_内海府村","1007","農業経営体_団体経営","経営体","-"
"1398","新潟県_佐渡市_内海府村","1008","農業経営体_団体経営_法人経営","経営体","-"
"1398","新潟県_佐渡市_内海府村","1009","林業経営体_計","経営体","1"
"1398","新潟県_佐渡市_内海府村","1010","林業経営体_個人経営","経営体","1"
